time,price,market,slug,end_date,resolution,resolution_date
2026-01-24 00:00:44,0.135,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-01-25 00:00:29,0.33,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-01-25 00:00:48,0.105,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-01-26 00:00:26,0.315,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-01-26 00:00:48,0.12,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-01-27 00:00:23,0.32,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-01-27 00:00:41,0.13,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-01-28 00:00:14,0.305,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-01-28 00:00:30,0.145,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-01-29 00:00:28,0.3,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-01-29 00:00:45,0.145,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-01-30 00:00:15,0.28,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-01-30 00:00:34,0.12,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-01-31 00:00:15,0.285,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-01-31 00:00:35,0.09,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-01 00:00:18,0.325,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-01 00:00:42,0.185,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-02 00:00:14,0.295,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-02 00:00:33,0.105,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-03 00:00:14,0.265,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-03 00:00:38,0.04,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-04 00:00:26,0.285,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-04 00:00:46,0.053,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-05 00:00:14,0.28,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-05 00:00:31,0.051,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-06 00:00:16,0.27,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-06 00:00:41,0.0525,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-07 00:00:18,0.27,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-07 00:00:51,0.0485,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-08 00:00:16,0.25,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-08 00:00:45,0.0475,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-09 00:00:15,0.255,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-09 00:00:44,0.0435,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-10 00:00:16,0.265,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-10 00:00:47,0.042,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-11 00:00:15,0.26,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-11 00:00:56,0.0415,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-12 00:00:29,0.255,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-12 00:00:55,0.0415,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-13 00:00:17,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-13 00:00:47,0.0665,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-14 00:00:18,0.295,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-14 00:00:52,0.019,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-15 00:00:17,0.34,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-15 00:00:53,0.0315,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-16 00:00:27,0.35,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-17 00:00:18,0.345,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-17 00:00:55,0.0395,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-18 00:00:18,0.295,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-19 00:00:19,0.3,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-20 00:00:21,0.305,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-20 00:00:57,0.0365,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-21 00:00:18,0.305,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-21 00:00:37,0.03,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-22 00:00:18,0.3,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-22 00:00:38,0.029,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-23 00:00:17,0.3,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-23 00:00:46,0.0235,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-24 00:00:18,0.305,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-24 00:00:47,0.022,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-25 00:00:18,0.3,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-25 00:00:53,0.0715,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-26 00:00:19,0.27,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-26 00:00:47,0.044,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-27 00:00:23,0.27,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-27 00:00:52,0.034,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-02-28 00:00:25,0.29,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-02-28 00:00:50,0.048,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-01 00:00:25,0.305,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-02 00:00:36,0.315,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-03 00:00:24,0.285,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-03 00:00:57,0.078,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-04 00:00:27,0.28,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-04 00:00:56,0.104,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-05 00:00:24,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-05 00:00:54,0.0485,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-06 00:00:24,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-06 00:00:52,0.0375,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-07 00:00:27,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-07 00:00:57,0.0555,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-08 00:00:24,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-08 00:00:46,0.051,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-09 00:00:19,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-09 00:00:42,0.0685,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-10 00:00:23,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-10 00:00:51,0.058,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-11 00:00:26,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-11 00:00:55,0.045,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-12 00:00:25,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-12 00:00:57,0.0535,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-13 00:00:42,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-14 00:00:24,0.27,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-15 00:00:24,0.29,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-16 00:00:40,0.295,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-17 00:00:27,0.295,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-17 00:00:48,0.057,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-18 00:00:27,0.28,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-18 00:00:51,0.063,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-19 00:00:28,0.27,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-20 00:00:33,0.255,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-20 00:00:55,0.0235,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-21 00:00:29,0.27,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-21 00:00:55,0.0245,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-22 00:00:28,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-22 00:00:53,0.034,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-23 00:00:22,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-23 00:00:46,0.0385,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-24 00:00:21,0.275,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-24 00:00:40,0.011,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-25 00:00:39,0.295,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-25 00:00:49,0.0115,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-26 00:00:43,0.285,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-26 00:00:53,0.0115,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-27 00:00:37,0.285,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-27 00:00:56,0.011,"March 31, 2026",india-strike-on-pakistan-by,2026-03-31,0,2026-04-01
2026-03-28 00:00:39,0.285,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-29 00:00:43,0.295,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-30 00:00:55,0.305,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-03-31 00:00:52,0.3,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-04-01 00:00:57,0.335,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-04-02 00:00:53,0.3,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
2026-04-03 18:25:52,0.305,"December 31, 2026",india-strike-on-pakistan-by,2026-12-31,,
